"Id","SalePrice"
2849,197293.26140511
2850,279702.942383175
2851,212450.893500711
2852,241016.710132904
2853,234169.889466562
2854,140821.791466418
2855,201029.83652529
2856,200482.675358328
2857,188570.23501984
2858,204446.191757578
2859,116349.905473051
2860,133940.849254465
2861,127392.758635966
2862,192418.434838603
2863,132392.076859489
2864,238409.721406095
2865,143481.413118875
2866,138918.079556652
2867,93258.5954075943
2868,98304.5756283106
2869,95023.5203139388
2870,129520.485278594
2871,86335.7210393775
2872,48069.0557645734
2873,103132.536100743
2874,136498.154131103
2875,117381.283260414
2876,164111.139611112
2877,143420.472585379
2878,169653.736105764
2879,141395.435010008
2880,100608.364275702
2881,151045.857087838
2882,178298.09771353
2883,198814.527042987
2884,207435.388905074
2885,185874.742475123
2886,234981.886828844
2887,91831.0797840718
2888,135587.338917972
2889,54703.4783894663
2890,73799.8137113414
2891,135996.491388289
2892,48534.6406147509
2893,85565.2670316429
2894,55132.5791146617
2895,338907.555726731
2896,284651.869566924
2897,203841.605152551
2898,148291.323993391
2899,205543.321750695
2900,160072.692086187
2901,197740.166331391
2902,184733.722090748
2903,317852.179642966
2904,333835.368640478
2905,85292.3315887523
2906,201099.405180864
2907,111288.618337915
2908,127624.629868863
2909,148693.580715597
2910,78420.7417382331
2911,80923.6931009611
2912,146825.536110744
2913,81303.8789840823
2914,77504.6770830386
2915,84596.2114102423
2916,81378.3761513573
2917,164748.995728853
2918,121787.254345587
2919,217985.566223445
